BuildingType,Electricity(kBtu),GHGEmissionsIntensity,LargestPropertyUseType,Latitude,ListOfAllPropertyUseTypes,Longitude,NaturalGas(kBtu),Neighborhood,NumberofFloors,OSEBuildingID,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),TotalGHGEmissions,NumberofBuildings,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),buildingAge
NonResidential,5359975.0,10.9,Retail Store,47.54723,"Retail Store, Supermarket/Grocery Store",-122.28455,7074617.0,SOUTHEAST,1.0,24857.0,Retail Store,37883.0,0.0,37883.0,453.0,461.6000061,0.0,413.1,1.0,21900.0,40.0,59.5,65.69999695,1302192.875,1439042.25,50.0
NonResidential,290239.0,1.82,K-12 School,47.53887,K-12 School,-122.37564,983811.0,DELRIDGE,3.0,24862.0,K-12 School,29874.0,0.0,29874.0,62.0,69.69999695,0.0,54.27,1.0,10471.0,79.33333333333333,45.59999847,52.0,1331469.75,1519845.5,54.0
NonResidential,122390.0,2.34,Worship Facility,47.64,"Parking, Worship Facility",-122.39743,870405.0,MAGNOLIA / QUEEN ANNE,1.0,24868.0,Worship Facility,20140.0,0.0,20140.0,59.0,67.80000305,0.0,47.08,1.0,239054.0,48.0,51.09999847,54.79999924,12213423.0,13089102.0,51.0
NonResidential,455972.0,0.63,Self-Storage Facility,47.70281,Self-Storage Facility,-122.35623,786840.0,NORTHWEST,2.0,24876.0,Self-Storage Facility,40485.0,31389.0,71874.0,31.39999962,33.59999847,0.0,44.97,0.0,101706.0,42.0,66.0,66.30000305,6714540.0,6739209.0,26.0
NonResidential,1128549.0,0.7,Office,47.60104,Office,-122.30155,380013.0,CENTRAL,2.0,24886.0,Small- and Mid-Sized Office,39953.0,0.0,39953.0,131.0,135.8999939,0.0,28.05,1.0,18350.0,65.0,18.20000076,21.29999924,415364.5938,486884.9063,45.0
NonResidential,1676426.0,0.55,Retail Store,47.60009,"Office, Retail Store",-122.3017,0.0,CENTRAL,2.0,24893.0,Retail Store,21200.0,0.0,21200.0,248.3000031,244.8000031,0.0,11.69,1.0,20809.0,17.0,108.3000031,108.9000015,2253647.75,2266028.75,18.0
NonResidential,6058493.0,1.38,Supermarket/Grocery Store,47.59881,"Other, Supermarket/Grocery Store",-122.30189,0.0,CENTRAL,1.0,24895.0,Supermarket / Grocery Store,30630.0,0.0,30630.0,615.4000244,629.2000122,0.0,42.24,1.0,17628.0,19.0,46.29999924,49.29999924,816300.5,869296.3125,36.0
NonResidential,1896626.0,0.56,Retail Store,47.59881,"Bank Branch, Retail Store",-122.30189,0.0,CENTRAL,2.0,24896.0,Retail Store,23421.0,0.0,23421.0,254.3000031,262.1000061,0.0,13.22,1.0,14150.0,74.66666666666667,46.90000153,46.90000153,1218112.0,1218112.0,36.0
School,1031648.0,2.19,K-12 School,47.6763,K-12 School,-122.38051,4690677.0,BALLARD,3.0,24908.0,K-12 School,117116.0,0.0,117116.0,69.69999695,77.19999695,0.0,256.31,0.0,25153.0,42.0,32.70000076,34.70000076,960987.8125,1019654.313,85.0
NonResidential,344302.0,1.31,Worship Facility,47.67628,Worship Facility,-122.38238,548751.0,BALLARD,2.0,24909.0,Worship Facility,24120.0,0.0,24120.0,68.69999695,76.19999695,0.0,31.54,1.0,113227.0,54.0,30.60000038,32.09999847,3466465.0,3631240.75,88.0
NonResidential,213096.0,1.43,Worship Facility,47.6764,"Office, Worship Facility",-122.38502,935106.0,BALLARD,3.0,24911.0,Worship Facility,35736.0,0.0,35736.0,46.20000076,52.20000076,0.0,51.15,1.0,98357.0,69.0,29.70000076,31.70000076,2924362.0,3121704.5,87.0
NonResidential,787054.0,0.54,Non-Refrigerated Warehouse,47.57298,Non-Refrigerated Warehouse,-122.33644,419112.0,GREATER DUWAMISH,1.0,24943.0,Warehouse,51050.0,0.0,51050.0,58.79999924,62.0,0.0,27.75,1.0,63160.0,57.0,51.59999847,51.59999847,3258819.5,3258819.5,75.0
NonResidential,574237.0,1.95,Retail Store,47.57044,Retail Store,-122.33475,727956.0,GREATER DUWAMISH,2.0,24948.0,Retail Store,21900.0,0.0,21900.0,117.1999969,123.8000031,0.0,42.66,1.0,94930.0,99.0,36.0,38.0,3416628.75,3607632.75,62.0
NonResidential,138179.0,0.1,Distribution Center,47.57227,Distribution Center,-122.33843,11989.0,GREATER DUWAMISH,1.0,24955.0,Distribution Center,16300.0,0.0,16300.0,6.900000095,6.900000095,0.0,1.6,1.0,80536.0,75.0,39.0,40.90000153,4116369.0,4320904.0,64.0
NonResidential,1386445.0,0.29,Non-Refrigerated Warehouse,47.57339,Non-Refrigerated Warehouse,-122.33735,0.0,GREATER DUWAMISH,1.0,24958.0,Warehouse,33462.0,0.0,33462.0,130.1000061,130.1000061,0.0,9.67,1.0,46100.0,75.0,47.20000076,52.29999924,2177064.75,2412536.25,52.0
NonResidential,564235.0,1.27,Other,47.57506,"Non-Refrigerated Warehouse, Other, Refrigerated Warehouse",-122.33862,767235.0,GREATER DUWAMISH,1.0,24959.0,Mixed Use Property,35310.0,0.0,35310.0,88.19999695,95.0,0.0,44.68,1.0,51910.0,63.0,32.79999924,35.40000153,1702421.75,1837454.0,64.0
NonResidential,4653534.0,0.9,Other,47.54089,Other,-122.32323,0.0,GREATER DUWAMISH,3.0,24991.0,Other,36140.0,0.0,36140.0,420.7000122,420.7000122,0.0,32.44,1.0,16980.0,96.0,23.29999924,24.20000076,395346.3125,410519.9063,54.0
NonResidential,2918371.0,6.23,Other - Mall,47.59886,"Other - Mall, Parking",-122.31678,5245042.0,DOWNTOWN,2.0,24994.0,Other,26579.0,21384.0,47963.0,495.0,501.3999939,0.0,298.91,1.0,23529.0,76.0,31.0,31.89999962,730211.1875,750864.625,25.0
NonResidential,166749.0,0.6,Non-Refrigerated Warehouse,47.59774,"Non-Refrigerated Warehouse, Worship Facility",-122.31936,248616.0,DOWNTOWN,1.0,25000.0,Warehouse,23903.0,0.0,23903.0,34.29999924,38.29999924,0.0,14.37,1.0,20686.0,92.0,27.89999962,29.0,577033.875,600898.375,86.0
NonResidential,136609.0,1.04,Self-Storage Facility,47.67923,Self-Storage Facility,-122.31715,424865.0,NORTHEAST,3.0,25001.0,Self-Storage Facility,22522.0,0.0,22522.0,38.90000153,42.40000153,0.0,23.52,1.0,21936.0,96.0,27.79999924,31.29999924,608755.375,686216.5,69.0
NonResidential,525913.0,0.61,Self-Storage Facility,47.67905,Self-Storage Facility,-122.31697,379837.0,NORTHEAST,4.0,25002.0,Self-Storage Facility,38959.0,0.0,38959.0,52.59999847,54.20000076,0.0,23.84,1.0,59102.0,62.0,44.09999847,44.09999847,3963965.5,3963965.5,20.0
NonResidential,1218112.0,0.33,Non-Refrigerated Warehouse,47.5867,"Non-Refrigerated Warehouse, Office, Other - Services",-122.30519,0.0,GREATER DUWAMISH,2.0,25025.0,Warehouse,25955.0,0.0,25955.0,147.3999939,147.3999939,0.0,8.49,1.0,25368.0,54.0,34.40000153,37.09999847,871502.8125,940553.1875,88.0
Campus,1097533.0,1.7,K-12 School,47.60776,"K-12 School, Parking",-122.32481,531237.0,EAST,4.0,25069.0,K-12 School,46100.0,0.0,46100.0,101.1999969,106.8000031,548294.6875,78.19,1.0,21110.0,65.0,42.70000076,47.40000153,1791697.75,1989787.875,93.0
NonResidential,77010.0,1.31,Worship Facility,47.70901,Worship Facility,-122.35498,531746.0,NORTHWEST,2.0,25115.0,Worship Facility,21936.0,0.0,21936.0,36.5,40.29999924,0.0,28.78,1.0,79950.0,48.0,48.70000076,52.40000153,3893073.5,4188159.0,65.0
NonResidential,1901857.0,1.65,"Personal Services (Health/Beauty, Dry Cleaning, etc)",47.7162,"Personal Services (Health/Beauty, Dry Cleaning, etc)",-122.2956,540363.0,NORTH,1.0,25124.0,Other,25406.0,0.0,25406.0,257.3999939,259.1000061,0.0,41.96,1.0,48155.0,50.0,30.0,31.5,1443367.75,1516041.0,56.0
NonResidential,904236.0,0.27,Office,47.56029,Office,-122.2858,0.0,SOUTHEAST,2.0,25148.0,Small- and Mid-Sized Office,23250.0,0.0,23250.0,129.0,126.6999969,0.0,6.3,1.0,27272.0,92.0,19.70000076,20.60000038,538064.875,562920.3125,49.0
NonResidential,600754.0,4.02,Non-Refrigerated Warehouse,47.55966,"Non-Refrigerated Warehouse, Parking",-122.33146,2194083.0,GREATER DUWAMISH,1.0,25163.0,Warehouse,30000.0,0.0,30000.0,139.6999969,155.5,0.0,120.72,1.0,20790.0,81.0,25.0,27.0,520348.9063,562108.875,56.0
NonResidential,988941.0,1.1,Non-Refrigerated Warehouse,47.56522,"Non-Refrigerated Warehouse, Office, Repair Services (Vehicle, Shoe, Locksmith, etc)",-122.32205,802757.0,GREATER DUWAMISH,1.0,25165.0,Warehouse,45036.0,0.0,45036.0,94.09999847,99.09999847,0.0,49.53,1.0,26052.0,17.0,45.59999847,49.09999847,1186835.125,1278393.125,54.0
School,862071.0,1.26,K-12 School,47.57269,K-12 School,-122.39673,1106836.0,SOUTHWEST,1.0,25217.0,K-12 School,51410.0,0.0,51410.0,75.30000305,84.19999695,0.0,64.79,1.0,91907.0,57.0,39.20000076,41.40000153,3600532.5,3806160.25,54.0
NonResidential,20663978.0,0.42,Multifamily Housing,47.61376,"Hotel, Multifamily Housing, Parking",-122.33445,5752789.0,DOWNTOWN,39.0,25222.0,Mixed Use Property,962428.0,112124.0,1074552.0,115.4000015,115.4000015,0.0,449.59,1.0,73769.0,92.0,34.70000076,39.40000153,2556131.0,2904558.75,7.0
NonResidential,6103316.0,4.8,College/University,47.65019,"College/University, Restaurant",-122.36173,10274835.0,MAGNOLIA / QUEEN ANNE,2.0,25250.0,University,122679.0,0.0,122679.0,290.7000122,303.2999878,0.0,588.25,1.0,37183.0,76.0,27.10000038,29.39999962,1008536.813,1092130.75,57.0
Campus,22619097.0,7.02,College/University,47.65019,College/University,-122.36173,67990538.0,MAGNOLIA / QUEEN ANNE,2.0,25251.0,University,537000.0,0.0,537000.0,266.7999878,278.8999939,0.0,3768.66,1.0,21107.0,79.66666666666667,26.60000038,28.10000038,562486.3125,592587.875,71.0
NonResidential,865244.0,0.64,Office,47.70868,Office,-122.30089,161987.0,NORTH,4.0,25268.0,Small- and Mid-Sized Office,23022.0,0.0,23022.0,125.4000015,127.5999985,0.0,14.64,1.0,22392.0,97.0,20.89999962,20.89999962,468973.5938,468973.5938,36.0
NonResidential,2470642.0,0.63,Refrigerated Warehouse,47.56173,"Office, Other, Refrigerated Warehouse",-122.32885,0.0,GREATER DUWAMISH,1.0,25275.0,Refrigerated Warehouse,27263.0,0.0,27263.0,285.2000122,278.0,0.0,17.22,1.0,45370.0,83.0,31.70000076,31.70000076,1436773.875,1436773.875,49.0
NonResidential,804992.0,3.98,Non-Refrigerated Warehouse,47.56318,Non-Refrigerated Warehouse,-122.32889,2259047.0,GREATER DUWAMISH,1.0,25276.0,Warehouse,31569.0,0.0,31569.0,148.5,157.3999939,0.0,125.59,1.0,51941.0,72.66666666666667,28.0,28.79999924,1563834.25,1606594.875,54.0
NonResidential,177813.0,0.06,Non-Refrigerated Warehouse,47.56362,Non-Refrigerated Warehouse,-122.32876,0.0,GREATER DUWAMISH,1.0,25277.0,Warehouse,22509.0,0.0,22509.0,24.79999924,24.79999924,0.0,1.24,1.0,28800.0,71.33333333333333,39.70000076,44.0,1143826.625,1266706.875,60.0
NonResidential,437302.0,0.92,Non-Refrigerated Warehouse,47.56424,"Non-Refrigerated Warehouse, Office",-122.32902,635854.0,GREATER DUWAMISH,1.0,25278.0,Warehouse,39984.0,0.0,39984.0,51.0,53.40000153,0.0,36.82,1.0,160722.0,50.0,58.09999847,62.29999924,9686734.0,10371059.0,60.0
School,886515.0,1.29,K-12 School,47.62442,K-12 School,-122.31838,1669616.0,EAST,2.0,25317.0,K-12 School,73769.0,0.0,73769.0,61.5,67.30000305,0.0,94.85,1.0,125212.0,1.0,83.19999695,85.19999695,11224871.0,11498103.0,91.0
NonResidential,223375.0,1.06,Worship Facility,47.62322037,Worship Facility,-122.320017,496530.0,EAST,1.0,25325.0,Worship Facility,26440.0,0.0,26440.0,46.20000076,51.29999924,0.0,27.93,1.0,19200.0,86.0,21.5,23.60000038,445943.8125,489498.0,110.0
School,1120124.0,0.57,K-12 School,47.68503,K-12 School,-122.28267,316650.0,NORTHEAST,1.0,25361.0,K-12 School,43578.0,0.0,43578.0,84.90000153,84.90000153,0.0,24.63,1.0,23373.0,62.0,359.7000122,370.8999939,15480681.0,15960838.0,55.0
NonResidential,678658.0,1.02,Self-Storage Facility,47.59291,Self-Storage Facility,-122.31042,465168.0,GREATER DUWAMISH,2.0,25364.0,Self-Storage Facility,28800.0,0.0,28800.0,91.0,95.40000153,0.0,29.44,0.0,34072.0,68.66666666666667,193.3000031,205.6999969,6584966.5,7007726.0,60.0
NonResidential,717507.0,1.0,K-12 School,47.61791,K-12 School,-122.28594,445054.0,CENTRAL,2.0,25371.0,K-12 School,28500.0,0.0,28500.0,87.5,94.69999695,0.0,28.64,1.0,29255.0,30.0,116.4000015,126.1999969,3542708.5,3840161.75,7.0
NonResidential,2170550.0,3.67,Restaurant,47.62902,"Office, Restaurant",-122.33173,1546514.0,LAKE UNION,2.0,25451.0,Restaurant,26519.0,0.0,26519.0,318.2000122,318.2000122,0.0,97.27,1.0,29258.0,68.66666666666667,65.0,67.69999695,2058532.875,2142457.5,38.0
NonResidential,6642344.0,14.89,Restaurant,47.62774,"Other, Parking, Restaurant",-122.33384,8838336.0,LAKE UNION,2.0,25452.0,Mixed Use Property,19237.0,15402.0,34639.0,700.2999878,712.0999756,0.0,515.71,0.0,78779.0,72.0,23.89999962,25.10000038,1883132.0,1975213.625,28.0
NonResidential,1537923.0,4.45,Other - Entertainment/Public Assembly,47.62643,Other - Entertainment/Public Assembly,-122.33946,1999918.0,MAGNOLIA / QUEEN ANNE,2.0,25457.0,Other,26300.0,0.0,26300.0,263.5,267.6000061,0.0,116.94,1.0,24120.0,69.33333333333333,50.29999924,52.0,1544501.75,1598032.0,95.0
NonResidential,2664187.0,6.66,Restaurant,47.63734,Restaurant,-122.33988,3920779.0,LAKE UNION,2.0,25461.0,Restaurant,34072.0,0.0,34072.0,366.3999939,388.3999939,0.0,226.81,0.0,27600.0,55.0,138.0,145.3999939,6983736.0,7355579.0,54.0
NonResidential,840549.0,0.25,Office,47.63614,Office,-122.33982,0.0,LAKE UNION,3.0,25462.0,Small- and Mid-Sized Office,23355.0,0.0,23355.0,120.4000015,120.4000015,0.0,5.86,1.0,25341.0,84.0,69.59999847,72.30000305,1764409.5,1832173.0,67.0
NonResidential,1884294.0,3.28,Office,47.63575,"Office, Restaurant",-122.33895,1658414.0,MAGNOLIA / QUEEN ANNE,4.0,25464.0,Small- and Mid-Sized Office,30840.0,0.0,30840.0,251.6000061,261.8999939,0.0,101.21,1.0,26639.0,56.333333333333336,38.70000076,40.70000076,1287497.375,1355968.5,51.0
NonResidential,213927.0,0.54,Other,47.67642,Other,-122.3035,178757.0,NORTHEAST,1.0,25471.0,Other,20332.0,0.0,20332.0,42.29999924,45.29999924,0.0,10.99,1.0,22200.0,62.333333333333336,8.5,10.39999962,188745.7031,231847.0938,70.0
NonResidential,82056.0,0.6,Worship Facility,47.61118,Worship Facility,-122.288,235738.0,CENTRAL,1.0,25513.0,Worship Facility,21850.0,0.0,21850.0,23.10000038,26.0,0.0,13.09,1.0,31756.0,80.0,30.5,30.5,967082.0,967082.0,116.0
NonResidential,851657.0,1.07,Multifamily Housing,47.66827,"Multifamily Housing, Office, Other, Parking",-122.29978,540057.0,NORTHEAST,4.0,25522.0,Mixed Use Property,25297.0,6985.0,32282.0,128.1000061,135.5,0.0,34.62,1.0,24000.0,95.0,23.89999962,25.0,574575.375,600129.3125,19.0
NonResidential,9512827.0,0.22,Office,47.60449,"Multifamily Housing, Office, Parking, Retail Store",-122.33803,0.0,DOWNTOWN,13.0,25528.0,Large Office,224493.0,83064.0,307557.0,128.0,130.3999939,0.0,66.32,1.0,113351.0,41.0,39.0,40.90000153,4423958.0,4639718.0,33.0
NonResidential,238481.0,0.42,Self-Storage Facility,47.64633,Self-Storage Facility,-122.3508,191828.0,MAGNOLIA / QUEEN ANNE,2.0,25537.0,Self-Storage Facility,28309.0,0.0,28309.0,33.59999847,36.5,0.0,11.85,1.0,20928.0,83.0,44.90000153,49.59999847,939413.625,1037553.125,98.0
NonResidential,1069553.0,2.68,Hotel,47.60154,Hotel,-122.3352,788902.0,DOWNTOWN,4.0,25540.0,Hotel,45500.0,0.0,45500.0,116.9000015,121.3000031,941139.6875,122.0,1.0,20752.0,93.0,23.60000038,24.39999962,489557.0938,506826.5,102.0
NonResidential,2058533.0,0.37,Office,47.60106,"Office, Retail Store",-122.33458,0.0,DOWNTOWN,5.0,25541.0,Small- and Mid-Sized Office,38376.0,0.0,38376.0,204.1000061,212.3999939,0.0,14.35,1.0,43700.0,86.0,46.79999924,49.90000153,2043592.625,2181209.75,116.0
NonResidential,769417.0,1.09,Office,47.60149,"Office, Retail Store",-122.33458,775085.0,DOWNTOWN,4.0,25543.0,Small- and Mid-Sized Office,42804.0,0.0,42804.0,105.1999969,110.6999969,0.0,46.53,1.0,23595.0,72.0,34.59999847,34.90000153,817409.625,823716.875,116.0
NonResidential,3197921.0,3.88,Residence Hall/Dormitory,47.6005,"Financial Office, Multifamily Housing, Parking, Residence Hall/Dormitory",-122.33514,3785814.0,DOWNTOWN,5.0,25546.0,Mixed Use Property,57600.0,0.0,57600.0,277.0,286.8999939,0.0,223.36,1.0,65726.0,66.66666666666667,32.20000076,33.09999847,2280976.5,2344234.25,11.0
NonResidential,1075503.0,0.56,Office,47.60023,"Office, Restaurant, Retail Store, Self-Storage Facility",-122.33459,211994.0,DOWNTOWN,4.0,25548.0,Small- and Mid-Sized Office,33300.0,0.0,33300.0,108.0999985,109.8000031,0.0,18.76,1.0,77664.0,1.0,73.0,76.5,5669431.0,5944889.5,116.0
NonResidential,64453.0,0.32,Other,47.59976,Other,-122.33514,124293.0,DOWNTOWN,3.0,25554.0,Other,22200.0,0.0,22200.0,15.0,17.5,0.0,7.05,1.0,22853.0,76.0,30.79999924,33.0,1234813.25,1318966.375,116.0
NonResidential,3253683.0,1.7,Non-Refrigerated Warehouse,47.64306,"Non-Refrigerated Warehouse, Office",-122.34219,515217.0,MAGNOLIA / QUEEN ANNE,2.0,25563.0,Warehouse,29498.0,0.0,29498.0,372.2999878,378.1000061,0.0,50.05,1.0,28142.0,96.0,30.10000038,32.40000153,847097.8125,911154.125,48.0
NonResidential,466673.0,0.14,Non-Refrigerated Warehouse,47.64793,Non-Refrigerated Warehouse,-122.34358,0.0,LAKE UNION,1.0,25567.0,Warehouse,23050.0,0.0,23050.0,63.59999847,66.30000305,0.0,3.25,1.0,12314.0,50.0,107.5,112.0,2615973.5,2726126.75,78.0
NonResidential,3168131.0,0.46,,47.64747,Office,-122.34086,0.0,LAKE UNION,4.0,25568.0,Small- and Mid-Sized Office,48350.0,0.0,48350.0,226.6000061,234.6000061,0.0,22.09,1.0,32001.0,99.0,18.39999962,20.0,713326.875,773324.6875,8.0
NonResidential,1374074.0,0.45,Retail Store,47.66097,Retail Store,-122.3192,208582.0,NORTHEAST,1.0,25572.0,Retail Store,46059.0,0.0,46059.0,98.59999847,100.1999969,0.0,20.66,0.0,23659.0,58.0,45.5,46.40000153,2092696.0,2136896.0,86.0
NonResidential,799401.0,0.28,Medical Office,47.67437,Medical Office,-122.3181,18009.0,NORTHEAST,2.0,25635.0,Medical Office,23595.0,0.0,23595.0,107.1999969,107.5,0.0,6.53,1.0,21768.666666666668,56.0,31.20000076,32.5,899924.1875,935833.1875,46.0
NonResidential,414101.0,1.21,Office,47.59938,Office,-122.33328,92381.0,DOWNTOWN,3.0,25657.0,Small- and Mid-Sized Office,28142.0,0.0,28142.0,64.19999695,66.19999695,340615.5938,34.08,1.0,58905.0,76.0,31.70000076,33.20000076,1869730.5,1956928.25,116.0
NonResidential,572200.0,4.33,Office,47.59954,"Non-Refrigerated Warehouse, Office, Retail Store",-122.33327,1543021.0,DOWNTOWN,3.0,25658.0,Small- and Mid-Sized Office,28760.0,0.0,28760.0,165.1999969,170.6000061,500752.8125,124.59,1.0,43656.0,89.0,41.09999847,42.79999924,2080866.75,2166387.0,116.0
NonResidential,524342.0,0.35,Office,47.59979,"Office, Retail Store",-122.33318,188985.0,DOWNTOWN,4.0,25659.0,Small- and Mid-Sized Office,39030.0,0.0,39030.0,47.70000076,49.29999924,0.0,13.69,1.0,69035.0,1.0,104.3000031,107.6999969,7202141.5,7437745.0,114.0
NonResidential,1597575.0,1.35,Office,47.60071,"Office, Retail Store",-122.33377,991813.0,DOWNTOWN,3.0,25661.0,Small- and Mid-Sized Office,47215.0,0.0,47215.0,131.6000061,135.1000061,0.0,63.81,1.0,54572.0,99.0,48.79999924,55.20000076,2664475.5,3010126.5,107.0
NonResidential,3327045.0,1.13,Other,47.61492,"Other, Parking",-122.31728,872398.0,EAST,2.0,25663.0,Other,34580.0,27000.0,61580.0,313.2000122,332.3999939,0.0,69.53,1.0,24600.0,69.0,13.5,14.10000038,331059.5,347690.5938,90.0
NonResidential,930084.0,0.83,Office,47.61459,"Office, Retail Store",-122.31724,358585.0,EAST,3.0,25664.0,Small- and Mid-Sized Office,30720.0,0.0,30720.0,107.3000031,109.8000031,0.0,25.53,1.0,20378.0,74.33333333333333,31.70000076,33.59999847,645028.0,685567.125,99.0
NonResidential,412562.0,0.14,Retail Store,47.61428,"Office, Restaurant, Retail Store",-122.31726,0.0,EAST,2.0,25666.0,Mixed Use Property,20640.0,0.0,20640.0,60.5,60.5,0.0,2.88,1.0,28725.0,74.33333333333333,28.89999962,34.29999924,1063480.5,1259282.25,100.0
NonResidential,1333290.0,0.27,Retail Store,47.61421,"Office, Restaurant, Retail Store",-122.3193,0.0,EAST,2.0,25667.0,Mixed Use Property,34914.0,0.0,34914.0,133.1000061,131.1999969,0.0,9.29,1.0,50473.0,86.0,44.70000076,45.0,2531070.25,2548435.5,104.0
NonResidential,725243.0,0.85,Office,47.61508,"Non-Refrigerated Warehouse, Office, Retail Store",-122.31845,239681.0,EAST,3.0,25670.0,Small- and Mid-Sized Office,20897.0,0.0,20897.0,148.1999969,152.3000031,0.0,17.79,1.0,18480.0,71.0,34.40000153,36.40000153,635698.6875,671818.125,110.0
NonResidential,336745.0,0.06,Retail Store,47.61478,Retail Store,-122.31847,0.0,EAST,2.0,25671.0,Retail Store,36940.0,0.0,36940.0,28.60000038,28.60000038,0.0,2.35,1.0,63198.0,91.0,26.70000076,27.89999962,1688612.5,1761329.25,100.0
NonResidential,877955.0,0.91,Office,47.61435,Office,-122.31859,275735.0,EAST,3.0,25672.0,Small- and Mid-Sized Office,22866.0,0.0,22866.0,133.1999969,135.8000031,0.0,20.76,1.0,21581.0,96.33333333333333,17.79999924,19.0,383524.0,410574.9063,103.0
NonResidential,1061362.0,0.6,Retail Store,47.61466,"Restaurant, Retail Store",-122.31984,203265.0,EAST,1.0,25673.0,Retail Store,30240.0,0.0,30240.0,107.6999969,108.3000031,0.0,18.19,1.0,47346.0,23.0,34.09999847,37.09999847,1614673.625,1757296.375,96.0
NonResidential,5078203.0,1.24,Other,47.65729,Other,-122.31937,0.0,NORTHEAST,2.0,25694.0,Other,28586.0,0.0,28586.0,590.0999756,590.0999756,0.0,35.4,1.0,23200.0,66.0,28.79999924,30.10000038,669117.0,699329.5,54.0
NonResidential,1218294.0,6.61,Hotel,47.59766,"Hotel, Restaurant",-122.32394,3426052.0,DOWNTOWN,3.0,25709.0,Hotel,28800.0,0.0,28800.0,257.7000122,257.7000122,0.0,190.45,1.0,35425.0,88.66666666666667,28.5,29.5,1038045.313,1077027.75,108.0
NonResidential,402907.0,1.01,,47.59697,Restaurant,-122.32474,497017.0,DOWNTOWN,3.0,25711.0,Restaurant,28800.0,0.0,28800.0,62.0,62.79999924,0.0,29.21,1.0,13393.0,61.0,79.59999847,81.80000305,1989103.875,2044286.625,103.0
NonResidential,3605755.0,0.71,Office,47.59644,"Bank Branch, Office",-122.32415,0.0,DOWNTOWN,3.0,25713.0,Small- and Mid-Sized Office,35202.0,0.0,35202.0,339.5,339.5,0.0,25.14,1.0,24000.0,90.66666666666667,11.5,13.69999981,287132.5,342696.3125,37.0
NonResidential,4307003.0,1.93,Senior Care Community,47.61318,"Parking, Senior Care Community",-122.32747,2895138.0,EAST,6.0,25737.0,Senior Care Community,69035.0,26082.0,95117.0,239.8999939,246.8000031,0.0,183.79,1.0,66924.0,85.0,73.5,82.0,4916451.5,5487455.5,47.0
NonResidential,258312.0,0.23,Worship Facility,47.61426,Worship Facility,-122.32661,72748.0,EAST,2.0,25743.0,Worship Facility,24600.0,0.0,24600.0,36.09999847,38.0,0.0,5.66,1.0,45472.0,61.0,40.29999924,41.59999847,1831722.875,1891350.75,106.0
NonResidential,239923.0,1.33,Worship Facility,47.60514,"Office, Other, Worship Facility",-122.32613,7881.0,EAST,1.0,25745.0,Worship Facility,48850.0,0.0,48850.0,47.40000153,53.79999924,815676.125,65.05,0.0,26294.0,89.0,22.0,23.10000038,577347.625,608479.6875,116.0
NonResidential,2037720.0,0.26,Hospital (General Medical & Surgical),47.58767,Hospital (General Medical & Surgical),-122.38672,0.0,SOUTHWEST,3.0,25772.0,Hospital,54863.0,0.0,54863.0,58.29999924,59.09999847,0.0,14.21,1.0,22960.0,64.0,98.69999695,106.5999985,2266983.0,2447325.5,55.0
NonResidential,861621.0,2.64,Non-Refrigerated Warehouse,47.55317,"Food Sales, Non-Refrigerated Warehouse, Office",-122.33289,1127483.0,GREATER DUWAMISH,1.0,25839.0,Warehouse,25000.0,0.0,25000.0,155.6000061,157.8999939,0.0,65.89,1.0,21052.0,20.0,40.40000153,46.59999847,866806.0,1000251.875,52.0
NonResidential,143797.0,0.34,Non-Refrigerated Warehouse,47.55544,"Non-Refrigerated Warehouse, Office",-122.33294,143335.0,GREATER DUWAMISH,1.0,25842.0,Warehouse,25000.0,0.0,25000.0,24.10000038,26.10000038,0.0,8.61,1.0,31570.0,84.0,33.79999924,34.5,1066775.25,1090074.375,56.0
NonResidential,315436.0,1.17,Manufacturing/Industrial Plant,47.55523,Manufacturing/Industrial Plant,-122.33448,458640.0,GREATER DUWAMISH,1.0,25844.0,Other,22622.0,0.0,22622.0,64.0,69.0,0.0,26.56,1.0,25753.0,94.0,53.5,62.59999847,1378130.25,1612521.0,89.0
NonResidential,810115.0,0.63,Office,47.61543,"Office, Parking",-122.32657,221553.0,EAST,3.0,25847.0,Small- and Mid-Sized Office,27544.0,0.0,27544.0,124.0999985,127.0,0.0,17.41,1.0,71280.0,39.0,319.3999939,325.5,22767828.0,23204450.0,99.0
NonResidential,1478979.0,0.22,Office,47.61161,"Multifamily Housing, Office, Other - Entertainment/Public Assembly, Parking",-122.34592,0.0,DOWNTOWN,7.0,25886.0,Small- and Mid-Sized Office,47415.0,0.0,47415.0,136.3999939,143.1999969,0.0,10.31,1.0,27180.0,96.0,41.0,42.5,1113457.75,1155989.75,27.0
NonResidential,542327.0,4.15,Other - Entertainment/Public Assembly,47.63644,Other - Entertainment/Public Assembly,-122.34218,1724655.0,MAGNOLIA / QUEEN ANNE,3.0,25907.0,Other,22960.0,0.0,22960.0,153.0,162.1999969,0.0,95.38,1.0,82514.0,85.0,25.5,26.89999962,2105912.75,2218743.0,55.0
